ID	Result	NatureCode
2017-008353	1	510
2017-008354	10	311
2017-008355	11	321
2017-008356	1	700
2017-008357	1	700
2017-008358	1	324
2017-008359	1	324
2017-008360	1	324
2017-008361	1	552
2017-008362	1	324
2017-008363	1	600
2017-008364	1	322
2017-008365	1	611
2017-008366	10	311
2017-008367	10	300
2017-008368	11	321
2017-008369	11	321
2017-008370	11	321
2017-008371	1	745
2017-008372	11	321
2017-008373	11	321
2017-008374	1	324
2017-008375	1	622
2017-008376	11	321
2017-008377	11	321
2017-008378	1010	321
2017-008379	1	600
2017-008380	11	321
2017-008381	1	143
2017-008382	11	321
2017-008383	1	324
2017-008384	11	321
2017-008385	1	730
2017-008386	1	324
2017-008387	11	321
2017-008388	11	321
2017-008389	11	321
2017-008390	11	321
2017-008391	11	321
2017-008392	1	611
2017-008393	11	321
2017-008394	1	740
2017-008395	1	441
2017-008396	11	321
2017-008397	11	321
2017-008398	1000	324
2017-008399	11	321
2017-008400	10	311
2017-008401	1	611
2017-008402	11	321
2017-008403	11	321
2017-008404	10	311
2017-008405	11	321
2017-008406	11	321
2017-008407	1	622
2017-008408	1	324
2017-008409	11	321
2017-008410	10	300
2017-008411	11	321
2017-008412	1	324
2017-008413	1	611
2017-008414	10	311
2017-008415	10	311
2017-008416	1	324
2017-008417	1	611
2017-008418	1	324
2017-008419	1	324
2017-008420	11	321
2017-008421	10	300
2017-008422	11	321
2017-008423	1000	322
2017-008424	1	700
2017-008425	10	311
2017-008426	1	745
2017-008427	11	321
2017-008428	11	321
2017-008429	1	561
2017-008430	1	324
2017-008431	10	311
2017-008432	11	321
2017-008433	11	321
2017-008434	11	321
2017-008435	11	321
2017-008436	1	740
2017-008437	10	311
2017-008438	11	321
2017-008439	11	321
2017-008440	11	321
2017-008441	10	300
2017-008442	10	300
2017-008443	1	611
2017-008444	1	611
2017-008445	1000	552
2017-008446	11	321
2017-008447	11	321
2017-008448	11	321
2017-008449	1	611
2017-008450	1	611
2017-008451	1	743
2017-008452	10	311
2017-008453	1	600
2017-008454	10	300
2017-008455	10	300
2017-008456	10	311
2017-008457	1	552
2017-008458	10	311
2017-008459	11	321
2017-008460	1	324
2017-008461	1	740
2017-008462	11	321
2017-008463	11	321
2017-008464	10	311
2017-008465	11	321
2017-008466	10	311
2017-008467	1	740
2017-008468	11	321
2017-008469	1	324
2017-008470	11	321
2017-008471	1	611
2017-008472	11	321
2017-008473	10	311
2017-008474	1	113
2017-008475	1	611
2017-008476	11	321
2017-008477	1	743
2017-008478	11	321
2017-008479	1	740
2017-008480	1	324
2017-008481	10	300
2017-008482	10	311
2017-008483	1	324
2017-008484	11	321
2017-008485	11	321
2017-008486	10	300
2017-008487	1	622
2017-008488	10	300
2017-008489	11	321
2017-008490	1	322
2017-008491	11	321
2017-008492	11	321
2017-008493	11	321
2017-008494	1	743
2017-008495	11	321
2017-008496	1	611
2017-008497	10	300
2017-008498	1	736
2017-008499	11	321
2017-008500	1	611
2017-008501	1	735
2017-008502	10	300
2017-008503	11	321
2017-008504	11	321
2017-008505	1	551
2017-008506	11	321
2017-008507	10	300
2017-008508	1	611
2017-008509	10	300
2017-008510	11	321
2017-008511	11	321
2017-008512	1	743
2017-008513	11	321
2017-008514	1	550
2017-008515	1	611
2017-008516	11	321
2017-008517	11	321
2017-008518	10	311
2017-008519	11	321
2017-008520	11	321
2017-008521	11	321
2017-008522	1	324
2017-008523	11	321
2017-008524	1	411
2017-008525	1	611
2017-008526	10	300
2017-008527	1	324
2017-008528	10	311
2017-008529	11	321
2017-008530	1	324
2017-008531	10	300
2017-008532	1	745
2017-008533	11	321
2017-008534	11	321
2017-008535	1	700
2017-008536	1	611
2017-008537	11	321
2017-008538	11	321
2017-008539	1	324
2017-008540	1	600
2017-008541	1	554
2017-008542	10	300
2017-008543	1	600
2017-008544	1	744
2017-008545	11	321
2017-008546	1	745
2017-008547	1	324
2017-008548	1000	400
2017-008549	1	324
2017-008550	10	300
2017-008551	11	321
2017-008552	1	700
2017-008553	1	600
2017-008554	11	321
2017-008555	10	300
2017-008556	11	321
2017-008557	11	321
2017-008558	1	324
2017-008559	10	300
2017-008560	11	321
2017-008561	1	622
2017-008562	1	552
2017-008563	10	300
2017-008564	11	321
2017-008565	11	321
2017-008566	11	321
2017-008567	11	321
2017-008568	11	321
2017-008569	11	321
2017-008570	11	321
2017-008571	1	324
2017-008572	10	311
2017-008573	1	324
2017-008574	1	324
2017-008575	11	321
2017-008576	1	551
2017-008577	11	321
2017-008578	1	412
2017-008579	1	730
2017-008580	1	611
2017-008581	1	611
2017-008582	11	321
2017-008583	11	321
2017-008584	1	600
2017-008585	11	321
2017-008586	1	710
2017-008587	1	143
2017-008588	1	611
2017-008589	11	321
2017-008590	1010	321
2017-008591	10	311
2017-008592	11	321
2017-008593	11	321
2017-008594	1	322
2017-008595	11	321
2017-008596	11	321
2017-008597	10	311
2017-008598	10	311
2017-008599	11	321
2017-008600	11	321
2017-008601	11	321
2017-008602	11	321
2017-008603	10	300
2017-008604	1	324
2017-008605	1	324
2017-008606	10	300
2017-008607	11	321
2017-008608	11	321
2017-008609	11	321
2017-008610	1	700
2017-008611	1	745
2017-008612	11	321
2017-008613	10	311
2017-008614	1	611
2017-008615	10	311
2017-008616	10	311
2017-008617	1	322
2017-008618	1	322
2017-008619	11	321
2017-008620	1	324
2017-008621	1	611
2017-008622	11	321
2017-008623	1	322
2017-008625	1	611
2017-008624	1	324
2017-008626	11	321
2017-008627	10	311
2017-008628	10	311
2017-008629	10	311
2017-008630	10	311
2017-008631	1	600
2017-008632	1	554
2017-008633	1	324
2017-008634	11	321
2017-008635	10	311
2017-008636	11	321
2017-008637	11	321
2017-008638	1	324
2017-008639	1	511
2017-008640	10	300
2017-008641	1	611
2017-008642	10	300
2017-008643	11	321
2017-008644	10	311
2017-008645	1	142
2017-008646	1	324
2017-008647	11	321
2017-008648	10	311
2017-008649	1	745
2017-008650	11	321
2017-008651	11	321
2017-008652	1	500
2017-008653	11	321
2017-008654	10	300
2017-008655	10	311
2017-008656	11	321
2017-008657	1	743
2017-008658	11	321
2017-008659	1	611
2017-008660	11	321
2017-008661	11	321
2017-008662	11	321
2017-008663	10	311
2017-008664	1	611
2017-008665	1	324
2017-008666	1	324
2017-008667	11	321
2017-008668	1	324
2017-008669	11	321
2017-008670	11	321
2017-008671	10	311
2017-008672	1	611
2017-008673	10	300
2017-008674	1	322
2017-008675	1	324
2017-008676	1	744
2017-008677	11	321
2017-008678	11	321
2017-008679	1	324
2017-008680	1	324
2017-008681	11	321
2017-008682	1	353
2017-008683	1	154
2017-008684	11	321
2017-008685	1	324
2017-008686	11	321
2017-008687	1	740
2017-008688	1	611
2017-008689	10	300
2017-008690	1	511
2017-008691	1	463
2017-008692	11	321
2017-008693	1010	321
2017-008694	1	745
2017-008695	10	300
2017-008696	1	520
2017-008697	1	324
2017-008698	1	440
2017-008699	1	324
2017-008700	10	311
2017-008701	10	300
2017-008702	11	321
2017-008703	11	321
2017-008704	1	611
2017-008705	1	324
2017-008706	1	600
2017-008707	11	321
2017-008708	1	322
2017-008709	1	324
2017-008710	1	324
2017-008711	1	611
2017-008712	11	321
2017-008713	1	324
2017-008714	11	321
2017-008715	1	412
2017-008716	11	321
2017-008717	1	463
2017-008718	1000	550
2017-008719	1	324
2017-008720	1	324
2017-008721	1	745
2017-008722	11	321
2017-008723	10	311
2017-008724	11	321
2017-008725	10	311
2017-008726	1	324
2017-008727	1000	324
2017-008728	1	611
2017-008729	10	300
2017-008730	1	324
2017-008731	1	611
2017-008732	1	251
2017-008733	1	740
2017-008734	1000	322
2017-008735	11	321
2017-008736	1	622
2017-008737	1	322
2017-008738	11	321
2017-008739	1113	111
2017-008740	1	324
2017-008741	10	300
2017-008742	10	311
2017-008743	10	300
2017-008744	11	321
2017-008745	1	600
2017-008746	11	321
2017-008747	11	321
2017-008748	1	324
2017-008749	1	324
2017-008750	10	300
2017-008751	1	324
2017-008752	10	300
2017-008753	11	321
2017-008754	1	322
2017-008755	11	321
2017-008756	1	324
2017-008757	10	311
2017-008758	11	321
2017-008759	1	531
2017-008760	11	321
2017-008761	1000	700
2017-008762	1	324
2017-008763	10	300
2017-008764	1	324
2017-008765	10	300
2017-008766	11	321
2017-008767	1	622
2017-008768	1	730
2017-008769	1	324
2017-008770	11	321
2017-008771	1	611
2017-008772	1	731
2017-008773	1	710
2017-008774	1	324
2017-008775	11	321
2017-008776	11	321
2017-008777	11	321
2017-008778	10	300
2017-008779	1	324
2017-008780	1	411
2017-008781	10	311
2017-008782	10	300
2017-008783	1	600
2017-008784	1	324
2017-008785	1	322
2017-008786	1	600
2017-008787	11	321
2017-008788	11	321
2017-008789	1000	324
2017-008790	11	321
2017-008791	10	311
2017-008792	1010	321
2017-008793	1	611
2017-008794	1	622
2017-008795	1	324
2017-008796	1	611
2017-008797	10	311
2017-008798	11	321
2017-008799	11	321
2017-008800	1	324
2017-008801	1	324
2017-008802	1	735
2017-008803	1	730
2017-008804	11	321
2017-008805	10	311
2017-008806	1	324
2017-008807	1	744
2017-008808	11	321
2017-008809	1	611
2017-008810	1	611
2017-008811	1	324
2017-008812	1	551
2017-008813	11	321
2017-008814	11	321
2017-008815	11	321
2017-008816	11	321
2017-008817	1	142
2017-008818	1	324
2017-008819	1010	321
2017-008820	10	311
2017-008821	1	324
2017-008822	11	321
2017-008823	1	324
2017-008824	10	300
2017-008825	11	321
2017-008826	1	611
2017-008827	11	321
2017-008828	1	622
2017-008829	10	311
2017-008830	11	321
2017-008831	11	321
2017-008832	10	311
2017-008833	1	621
2017-008834	10	311
2017-008835	1	611
2017-008836	10	311
2017-008837	10	311
2017-008838	11	321
2017-008839	10	311
2017-008840	10	311
2017-008841	1	700
2017-008842	11	321
2017-008843	11	321
2017-008844	1	700
2017-008845	1	324
2017-008846	11	321
2017-008847	11	321
2017-008848	11	321
2017-008849	1	733
2017-008850	11	321
2017-008851	11	321
2017-008852	10	300
2017-008853	11	321
2017-008854	1	731
2017-008855	1	743
2017-008856	10	311
2017-008857	10	300
2017-008858	11	321
2017-008859	11	321
2017-008860	1	611
2017-008861	1	700
2017-008862	11	321
2017-008863	11	321
2017-008864	10	300
2017-008865	1	622
2017-008866	1113	111
2017-008867	11	321
2017-008868	1	324
2017-008869	11	321
2017-008870	11	321
2017-008871	11	321
2017-008872	1	511
2017-008873	10	311
2017-008874	1	324
2017-008875	1	324
2017-008876	1	730
2017-008877	11	321
2017-008878	10	311
2017-008879	11	321
2017-008880	1	324
2017-008881	1	322
2017-008882	10	311
2017-008883	1	622
2017-008884	1	324
2017-008885	1	745
2017-008886	11	321
2017-008887	11	321
2017-008888	10	311
2017-008889	11	321
2017-008890	10	311
2017-008891	11	321
2017-008892	1	324
2017-008893	10	300
2017-008894	11	321
2017-008895	11	321
2017-008896	1	324
2017-008897	1	611
2017-008898	1	622
2017-008899	1	324
2017-008900	1	324
2017-008901	10	311
2017-008902	11	321
2017-008903	1	463
2017-008904	1	411
2017-008905	1	324
2017-008906	11	321
2017-008907	1	554
2017-008908	1	324
2017-008909	10	311
2017-008910	1	324
2017-008911	1	324
2017-008912	11	321
2017-008913	1	324
2017-008914	1	324
2017-008915	11	321
2017-008916	11	321
2017-008917	10	311
2017-008918	1	324
2017-008919	11	321
2017-008920	11	321
2017-008921	1	324
2017-008922	11	321
2017-008923	1	600
2017-008924	1	324
2017-008925	1	740
2017-008926	11	321
2017-008927	1	324
2017-008928	1	322
2017-008929	1	324
2017-008930	11	321
2017-008931	11	321
2017-008932	1	743
2017-008933	1	600
2017-008934	1	735
2017-008935	1	743
2017-008936	1	324
2017-008937	1	600
2017-008938	1	600
2017-008939	11	321
2017-008940	1	324
2017-008941	1	611
2017-008942	1	324
2017-008943	10	300
2017-008944	1	324
2017-008945	1	324
2017-008946	11	321
2017-008947	1	733
2017-008948	1	600
2017-008949	11	321
2017-008950	11	321
2017-008951	1	324
2017-008952	11	321
2017-008953	10	311
2017-008954	1	622
2017-008955	1000	611
2017-008956	11	321
2017-008957	11	321
2017-008958	1	324
2017-008959	1	555
2017-008960	10	300
2017-008961	11	321
2017-008962	11	321
2017-008963	11	321
2017-008964	1	324
2017-008965	10	311
2017-008966	11	321
2017-008967	10	300
2017-008968	11	321
2017-008969	1	611
2017-008970	10	300
2017-008971	11	321
2017-008972	1	600
2017-008973	1	611
2017-008974	1	745
2017-008975	10	311
2017-008976	1	611
2017-008977	1	740
2017-008978	1	324
2017-008979	11	321
2017-008980	11	321
2017-008981	11	321
2017-008982	1	600
2017-008983	11	321
2017-008984	11	321
2017-008985	11	321
2017-008986	1	541
2017-008987	11	321
2017-008988	10	300
2017-008989	1	331
2017-008990	1	611
2017-008991	1	611
2017-008992	1	131
2017-008993	1	911
2017-008994	1	531
2017-008995	11	321
2017-008996	10	311
2017-008997	1	463
2017-008998	1	611
2017-008999	11	321
